,index,Book,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Author,Image,Year,Description,Buy,max_val,max_col
27,27,First Love,0,0,0,0.021018375,0,0,0.053117942,0.103853337,0,0,0,0.07465408,0,0,0.016511098,0,0.401703507,0,0,0.323652238,0,0,0,0,0,Lena Hart,https://m.media-amazon.com/images/I/819HDP18ScL._AC_UY218_.jpg,2015,"When freelance computer tech Jake Landon comes to Sabrina Monroe's rescue her first day on the job, the two develop a sudden attraction that neither can ignore. While Jake sets out to win her over, Sabrina is having a hard time forgetting the humiliating outcome of her last office ""romance"" and wants nothing more than to focus on her budding, new careernot the attractive ""IT guy."" Or so she keeps telling herself.
 
 Yet, as the seductive pull of Jake's charm draws her unwittingly closer, causing tension and frustration to flare brightly between them, Sabrina is determined not to break her firm rule: never again date someone she works with. Ever. But the ""rules of attraction"" cannot be ignored, and Sabrina must decide if she is willing to release her inhibitions and give love a chance.
 
 *This story is a prequel to the novella Because You Love Me.",https://www.amazon.com/First-Love-Jake-Sabrina-Loved-ebook/dp/B015R4Q9NU/ref=sr_1_1?dchild=1&keywords=First+Love+Lena+Hart&qid=1615772593&s=books&sr=1-1,0.401703507,16
28,28,Sultry in Stilettos,0.012001858,0,0,0,0.065081097,0,0.220785007,0,0,0,0,0.303621501,0,0,0.036718193,0,0.117110163,0,0.02787229,0.197161838,0,0,0,0,0,Nana Malone,https://m.media-amazon.com/images/I/815qIDUvOWL._AC_UY218_.jpg,2012,"No man in his right mind falls for his best friend. It's always a recipe for disaster. Especially when she works with you.
 
 But I am not in my right mind. One kiss from Ricca Munroe changes everything. I need my job to fulfill a promise, but Ricca is a distraction and one hell of an opponent in the office.
 
 All I have to do is resist the seductive charms of my best friend. But she's just as determined to win as I am, and both of us are playing dirty.
 
 I can resist her right? How hard can that be?",https://www.amazon.com/Sultry-Stilettos-Contemporary-Romance-ebook/dp/B00A64ETZW/ref=sr_1_1?dchild=1&keywords=Sultry+in+Stilettos+Nana+Malone&qid=1615772656&s=books&sr=1-1,0.303621501,11
29,29,Seductive in Stilettos,0,0,0,0,0.063141599,0,0.454759389,0,0,0,0,0.188199177,0,0,0.011773502,0,0.080096871,0,0.026965033,0.169819102,0,0,0,0,0,Nana Malone,https://m.media-amazon.com/images/I/51ByV-XyiPL.jpg,2015,"A little freedom can change everything, for the Virgin and the Bad Boy.
 
 All sheltered student, Tristia Munroe, wanted was a little freedom. For the first time in four years, she's single and free of her security detail and from her past. First thing on her list? A little no-strings-attached fun. And by fun she means learning all about the world of dating and sex. Lucky for her, she's found just the right guy to teach her.
 
 Undercover security consultant, Shane Atkins, knows better than to let himself want anything - or anyone - too much. Wanting is dangerous. It leaves you vulnerable. Too bad the one and only thing he wantsthe girl he's been charged to protectis the girl he can't have.
 
 Will Shane dare to grasp his chance at happiness or will he give it all up for the mission. Will Trista be able to trust him when it matters most?
 
 Warning: Sexy, sass talking women will make you laugh, cry and want a pair of killer footwear.",https://www.amazon.com/Seductive-Stilettos-Complete-Collection-Contemporary-ebook/dp/B0146XI18O/ref=sr_1_1?dchild=1&keywords=Seductive+in+Stilettos+Nana+Malone&qid=1615772706&s=books&sr=1-1,0.454759389,6
30,30,Her Seductive Dare,0,0,0,0.013772144,0,0,0.040508028,0.137310341,0,0,0,0.162006244,0,0,0.030896302,0,0.238326907,0,0.010249767,0.366577089,0,0,0,0,0,Lena Hart,https://m.media-amazon.com/images/I/81csasB5kTL._AC_UY218_.jpg,2019,"Nadia Pierre has always had a competitive spirit...
 
 When a game of truth or dare shoves her in the direction of a sexy, brooding stranger at the bar, she realizes just how in over her head she is. But Nadia has never backed down from a challenge and she isn't about to now.
 
 Struck by an unwavering attraction to the beautiful but tipsy grade school teacher, Sean Colt isn't prepared for the kiss that hurls them both toward a night filled with explosive passion. Yet when a sudden tragedy reveals a daunting family secret, Sean discovers his life has been nothing but lies, leaving him uncertain of everyone around him. Except Nadia.
 
 When the ultimate truth is revealed, will it put an end to their budding relationshipor will Sean and Nadia dare a future together despite it?",https://www.amazon.com/Her-Seductive-Dare-Duet-Book-ebook/dp/B07TBT6D2X/ref=sr_1_2?dchild=1&keywords=Her+Seductive+Dare+Lena+Hart&qid=1615772766&s=books&sr=1-2,0.366577089,19
31,31,A Game of Courage,0,0,0,0.010706575,0,0,0.025049128,0.028255532,0,0,0,0.191536009,0,0,0.050131094,0,0.200885847,0,0,0.474591583,0,0,0,0,0.015658747,Lena Hart,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1496254550l/35274743._SY475_.jpg,2017,"Newly appointed head coach Mason Courage is in for the fight of his life. What should have been the biggest night of his career turns into the worst moment in his life when his wife files for divorceand the media has a field day.
 
 Tired of her husband's neglect, Jules believes the best course of action for their strained marriage is to end things now before things get worst. But her former bad boy isn't about to let anyoneor anythingbreak up his family.
 
 For his career, his children, his wife, Mason is prepared to fight for them all... But can he manage to win back her heart?",https://www.goodreads.com/book/show/35274743-a-game-of-courage,0.474591583,19
32,32,Let Me Love You,0,0,0,0,0,0,0.175227419,0,0,0,0,0.143424466,0,0,0,0,0.120489672,0,0.539431512,0,0,0,0,0,0,Alexandria House,https://m.media-amazon.com/images/I/81gVtyMBX2L._AC_UY218_.jpg,2018,"Trying to put past hurts behind you is hard when your ex is a fool, but buoyed by child support and alimony, Jo Walker is moving forward with her life, pursuing a career, raising her little girl, and trying to live in peace. She believes she has all the bases covered in her world. But what about her heart?
 
 Rap legend Everett ""Big South"" McClain is divorced, too, knows all about failed relationships, and has relegated his love life to casual connections rather than pursuing something real. That is, until he lays eyes on Jo.
 
 She's exactly what he never knew he needed.
 
 He's what's been missing from her world.
 
 Will she accept what he has to offer and let him love her?
 
 ***This novel contains profanity and sexual content. If you do not like those elements in your romantic reads, this is not the book for you***",https://www.amazon.com/Let-Love-McClain-Brothers-Book-ebook/dp/B079N5T99H/ref=sr_1_1?dchild=1&keywords=Let+Me+Love+You+Alexandria+House&qid=1615772994&s=books&sr=1-1,0.539431512,18
33,33,The Gift,0,0,0,0.038100537,0,0,0.025352092,0.090510234,0,0,0,0.091642328,0,0,0,0,0.38964349,0,0.024612186,0.301663905,0,0,0,0,0,Rilzy Adams,https://m.media-amazon.com/images/I/71Wp7HsDBGL._AC_UY218_.jpg,2017,"When Maya's best friend, Charlotte, asks her to be her surrogate, she reluctantly agrees. Although pregnancy and motherhood were things Maya didn't plan to deal with for years, she was willing to sacrifice nine months of her time for her best friend's happiness.
 Her world is turned inside out when Charlotte is murdered just as Maya gets confirmation of the IVF's success. Now, Maya must raise the child she never intended to keep and preserve peace with Charlotte's widower, Jaxon.
 Soon Maya finds that pregnancy and impending motherhood are the least of her worries. She must fight against the tenderness she's begun to feel for her best friend's husband and she must atone for the sin she desperately tries to keep hidden.
 Maya Jenkins killed her best friend.",https://www.amazon.com/Gift-Falling-Like-Johnson-Book-ebook/dp/B06W2GMRFV/ref=sr_1_1?dchild=1&keywords=The+Gift+Rilzy+Adams&qid=1615773067&s=books&sr=1-1,0.38964349,16
34,34,Still Loving You,0.012752868,0,0,0.03139016,0,0,0,0,0,0,0.030887866,0.389119446,0,0,0.037086971,0,0.478523821,0,0,0,0.01863748,0,0,0,0,Sheryl Lister,https://m.media-amazon.com/images/I/51uBoliRdKL._SY346_.jpg,2018,"Home flames still burning...
 
 Malcolm Gray is Lauren Emerson's biggest regret. Eight years ago, a breakdown of trust cost her a beautiful future with the most charming man she'd ever met. Now a career-making opportunity brings the nutrition entrepreneur home, where she hopes to declare a truce with her ex-love, the star running back of the Los Angeles Cobras. But their first encounter unleashes explosive passion...and unwanted memories of the precious dreams they once shared.
 
 Malcolm can't forgive Lauren for her betrayal after they had pledged their eternal devotion. But her play-stopping curves alone are a turn-on he can't resist. He knows he'll never get over hernor does he want to... Is their love worth a second chance? Or is he risking heartbreak again? As they jockey for position, a new set of rules could change the game for both of them.",https://www.amazon.com/Still-Loving-Grays-Angeles-Book-ebook/dp/B072J1KTJW/ref=sr_1_1?dchild=1&keywords=Still+Loving+You+Sheryl+Lister&qid=1615773158&s=books&sr=1-1,0.478523821,16
35,35,The Millionaire Redemption,0,0,0,0.065374613,0,0,0,0,0,0,0,0.015616166,0,0,0,0,0.24540031,0,0,0.635372162,0,0,0,0,0.023768947,Therese Beharrie,https://m.media-amazon.com/images/I/81euDK4EIPL._AC_UY218_.jpg,2017,"A proposal of convenience!
 
 Jacques Brookes wants the world to see the real him the man behind the headlines. When he catches the eye of beautiful Lily Newman, he knows she could be just the woman to help him...
 
 Jacques screams troubleLily's already had her heart broken by her cheating ex-fianc. But by pretending to be Jacques s girlfriend she may be the only person who can help him on his journey to redemption. And he could be just what Lily needs to believe in love again!",https://www.amazon.com/Millionaires-Redemption-Therese-Beharrie-ebook/dp/B01N6Z6PQA/ref=sr_1_1?dchild=1&keywords=The+Millionaire+Redemption+Therese+Beharrie&qid=1615773217&s=books&sr=1-1,0.635372162,19
36,36,When You Are Mine,0.07681796,0,0,0,0.045574557,0,0,0,0,0,0,0.040683106,0,0,0.281651348,0.021531921,0.196182296,0,0,0.28308636,0.050465833,0,0,0,0,Kennedy Ryan,https://m.media-amazon.com/images/I/81+GMjNg6xL._AC_UY218_.jpg,2014,"Forever is a heartbeat away...
 
 Kerris Moreton knows how to make things work. Bounced from foster home to foster home as a kid, she adapted; when opportunity arose, she thrived. Now, about to open her own business and accept a marriage proposal, Kerris is ready to build the life she's always wanted. The only thing missing? A passionate connection with her would-be fianc, Cam. Kerris wants to believe that sparks are overrated-until Walsh Bennett lights her up like the Fourth of July.
 
 ...but what about love?
 
 As one of the East Coast's most eligible bachelors, Walsh enjoys financial independence, fulfilling work with his family's nonprofit, and plenty of female attention. But lately he's been distracted by the one woman he can't have. Lovely to look at and even sweeter to know, Kerris is the soul mate Walsh never thought he would find. The problem is, his best friend found her first...",https://www.amazon.com/When-You-Mine-Bennett-Book-ebook/dp/B00GWOFF5I/ref=sr_1_1?dchild=1&keywords=When+You+Are+Mine+Kennedy+Ryan&qid=1615773270&s=books&sr=1-1,0.28308636,19
37,37,Love Takes Time,0.021968869,0,0,0,0,0,0,0,0,0,0,0.447002888,0,0,0,0.046631858,0.3525998,0,0.01796771,0.107222728,0,0,0,0,0,Adrianne Byrd,https://m.media-amazon.com/images/I/71qQy-6Sp2L._AC_UY218_.jpg,2009,"All her life, Alyssa Jansen has loved handsome, wealthy Quentin Dwayne Hinton - a man who barely knows she exists. Now, after years away in France, Alyssa's back, and suddenly Q is seeing her in a whole new light. The surprising thing is, so is his brother Sterling...
 
 Sterling is stunned by the sexy, smart career woman Alyssa has become, and by his desire to protect her from his irresponsible brother. Platonic friendship turns into a deep, passionate affair that leaves them both feeling confused and guilty. And when Q decides he wants Alyssa after all, she'll have to choose between a fairy tale come true and a new, unexpected love...",https://www.amazon.com/Love-Takes-Time-Hinton-Bros/dp/037383117X/ref=sr_1_1?dchild=1&keywords=Love+Takes+Time+Adrianne+Byrd&qid=1615773430&s=books&sr=1-1,0.447002888,11
38,38,Surrender to Love,0.110380776,0,0,0.057472412,0,0,0,0,0,0,0,0.24818261,0,0,0,0,0.411782831,0,0,0.121120647,0.021886615,0,0,0.025622915,0,Adrianne Byrd,https://m.media-amazon.com/images/I/71x1NqoFVyL._AC_UY218_.jpg,2010,"Julia Kelley's abusive husband has been murdered... and she's afraid she might be next. Penniless, she hits the road with her six-year-old daughter only to have her car give out in the middle of a small town. Julia's sure her luck has turned from bad to worse... until handsome mechanic Carson Webber comes to her rescue.
 
 Carson suspects that a broken-down car is the least of Julia's problems, and he knows he could help her with whatever is troubling her - if she wasn't in such a hurry to leave. He's also convinced that with a little bit of stalling as he repairs her car -and a whole lot of tenderness -he just might find a way to win her trust... and her love.",https://www.amazon.com/Surrender-Love-Arabesque-Adrianne-Byrd/dp/0373831803/ref=sr_1_1?dchild=1&keywords=Surrender+to+Love+Adrianne+Byrd&qid=1615773498&s=books&sr=1-1,0.411782831,16
