Author,Book,Image,Year,Description,Buy,Book_old,file_number
Selena Montgomery,Hidden sins,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,https://www.awakenthegreatnesswithin.com/wp-content/uploads/2018/08/Nature-Quotes-1.jpg,Hidden sins,228
Selena Montgomery,Reckless,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,https://www.awakenthegreatnesswithin.com/wp-content/uploads/2018/08/Nature-Quotes-1.jpg,Reckless,229
Selena Montgomery,Secrets and lies,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,https://www.awakenthegreatnesswithin.com/wp-content/uploads/2018/08/Nature-Quotes-1.jpg,Secrets and lies,230
Sheryl Lister,A touch of love,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,https://www.awakenthegreatnesswithin.com/wp-content/uploads/2018/08/Nature-Quotes-1.jpg,A touch of love,290
Sheryl Lister,All of me,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,https://www.awakenthegreatnesswithin.com/wp-content/uploads/2018/08/Nature-Quotes-1.jpg,All of me ,291
Sheryl Lister,Embracing forever,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,https://www.awakenthegreatnesswithin.com/wp-content/uploads/2018/08/Nature-Quotes-1.jpg,Embracing forever,292
Sheryl Lister,Gving my all to you,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,https://www.awakenthegreatnesswithin.com/wp-content/uploads/2018/08/Nature-Quotes-1.jpg,Gving my all to you ,293
Sheryl Lister,It's only you,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,https://www.awakenthegreatnesswithin.com/wp-content/uploads/2018/08/Nature-Quotes-1.jpg,It's only you,294
Sheryl Lister,Just to be with you,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,https://www.awakenthegreatnesswithin.com/wp-content/uploads/2018/08/Nature-Quotes-1.jpg,Just to be with you,295
Sheryl Lister,Loves serenade,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,https://www.awakenthegreatnesswithin.com/wp-content/uploads/2018/08/Nature-Quotes-1.jpg,Loves serenade,296
Sheryl Lister,Made to love you,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,https://www.awakenthegreatnesswithin.com/wp-content/uploads/2018/08/Nature-Quotes-1.jpg,Made to love you ,297
Sheryl Lister,Places in My Heart,https://m.media-amazon.com/images/I/91Q9DyRfekL._AC_UY218_.jpg,2016,"He's got all the right moves
 
 Omar Drummond is a pro football superstar with a body that's a pure work of art. But Morgan Gray is forbidden to act on their chemistry, or repeat their impulsive kiss. Proving her worth as a sports agent means securing the notorious celebrity as a client, not a lover. Yet between flowers, sweet notes and heady hotel interludes, Omar is shamelessly seducing her...
 
 Other agentsand exeshave tried using Omar as a meal ticket, and he's closed himself off from emotional entanglements. With Morgan, it's a whole new playbook. Smart and tough, she can negotiate a contract and turn him on all in one go, and he craves more. But in matters of trust, he's just fumbled badly. To win her, he has to show her the man he can be away from the pitch and the limelight, and hope that this time they're both playing for keeps.",https://www.amazon.com/Places-Heart-Grays-Angeles-Book-ebook/dp/B01BBWA00K/ref=sr_1_1?dchild=1&keywords=Places+in+My+Heart+Sheryl+Lister&qid=1615771802&s=books&sr=1-1,Places in my heart,298
Sheryl Lister,Still Loving You,https://m.media-amazon.com/images/I/51uBoliRdKL._SY346_.jpg,2018,"Home flames still burning...
 
 Malcolm Gray is Lauren Emerson's biggest regret. Eight years ago, a breakdown of trust cost her a beautiful future with the most charming man she'd ever met. Now a career-making opportunity brings the nutrition entrepreneur home, where she hopes to declare a truce with her ex-love, the star running back of the Los Angeles Cobras. But their first encounter unleashes explosive passion...and unwanted memories of the precious dreams they once shared.
 
 Malcolm can't forgive Lauren for her betrayal after they had pledged their eternal devotion. But her play-stopping curves alone are a turn-on he can't resist. He knows he'll never get over hernor does he want to... Is their love worth a second chance? Or is he risking heartbreak again? As they jockey for position, a new set of rules could change the game for both of them.",https://www.amazon.com/Still-Loving-Grays-Angeles-Book-ebook/dp/B072J1KTJW/ref=sr_1_1?dchild=1&keywords=Still+Loving+You+Sheryl+Lister&qid=1615773158&s=books&sr=1-1,Still loving you,299
Sheryl Lister,Tender Kisses,https://m.media-amazon.com/images/I/810xD2E6HfL._AC_UY218_.jpg,2016,"What he'll do for love
 
 Siobhan Gray has had it with men who view her as a stepping stone to a career with her family's successful home-safety company. Even when a sexy stranger sweeps her onto the dance floor at a gala awards event, the twice-burned PR director vows not to let down her guard. Siobhan doesn't count on Justin Cartwright's persistence as he dissolves her doubts and slowly wins her trust with a passion that tempts her to believe in love again.
 
 Justin is a man with a plan: partner with Gray Home Safety to deliver his new cutting-edge product to the market. But the tall, sensual beauty is derailing all his best intentions. Then he discovers who she really is. Now he stands to lose everything... unless he can convince Siobhan that nothing matters more than their blossoming relationship--and the future they can build together.",https://www.amazon.com/Tender-Kisses-Grays-Angeles-Book-ebook/dp/B016HQ52SA/ref=sr_1_1?dchild=1&keywords=Tender+Kisses+Sheryl+Lister&qid=1615776386&s=digital-text&sr=1-1,Tender kisses,300
Stephanie Nicole Norris,A lifetime with you,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,https://www.awakenthegreatnesswithin.com/wp-content/uploads/2018/08/Nature-Quotes-1.jpg,A lifetime with you ,327
Stephanie Nicole Norris,A Risque Engagement,https://m.media-amazon.com/images/I/91PTLlMnokL._AC_UY218_.jpg,2018,"On the surface, Corinne Thomas has the world at her fingertips. As a stewardess for one of the largest airlines, Corinne travels the globe, gaining a glimpse of what most people only fantasize about. Adventurous by nature, her daring persona allows her the freedom to take risks and live her life, at times, in complete anonymity. But there is something that lingers deep down that, if brought to light, could stir the masquerade Corinne's built for herself. For the past few weeks, exchanges with a certain someone wreaks havoc on her ability to maintain a solid pretense. Happily ever afters aren't for Corinne, but when her soul is roused by the magnificence of his authority, Corinne considers opening herself to a new set of dangers. Love.
 
 As one of the world's most powerful sports agents, Xavier Valentine lives his life in the high skies as he flies from one destination to another. Negotiating million-dollar contracts, product endorsements, and meeting league representatives keeps his schedule air-tight. Not only is every hour in his day accounted for, but it's impossible to get in a room with him without an appointment. That's why when Xavier finds himself locked in close quarters with Corinne Thomas, he questions the very thing that he's prided himself on conquering: his mind. Since meeting Corinne on a blind date weeks before, Xavier manages to find time for her at every turn. And the moment he decides to let Corinne in, with her comes a powerful elixir of love.",https://www.amazon.com/Risqu%C3%A9-Engagement-Heart-Valentine-Book-ebook/dp/B07BYGXL78/ref=sr_1_2?dchild=1&keywords=A+Risque+Engagement+Stephanie+Nicole+Norris&qid=1615776529&s=digital-text&sr=1-2,A risque engagement,328
Stephanie Nicole Norris,Enough,https://m.media-amazon.com/images/I/61fwyEtssWL._AC_UY218_.jpg,2017,"At the celebration of her best friend's wedding, Claudia Steven's is trying to sort out her tumultuous emotions, regarding the groom's best man and brother, Jaden Alexander Rose.
 
 What started as a platonic relationship, has turned into a battle of wills whenever they find themselves together. Their heated exchanges have risen to the surface, and desire spills over on contact. However, Claudia fears she is not enough to be on the arm of a prestigious benefactor like Jaden. And Claudia is sure that's why he's friend-zoned her.
 
 Multimillionaire investment banker, Jaden Alexander Rose is here today and gone tomorrow. Business is his priority, which is why he has kept the passion that grows for Claudia at arm's length. But the bachelor cannot seem to fight off the dynamic hold Claudia has on him, ever since meeting her six months ago at a charity event. Now at his brother's wedding, Jaden crosses that platonic line, and he has every intention of showing Claudia she's all he needs and more.
 
 The Falling for a Rose series follows each member of the Rose family as they explore this thing called love. However, each book is just as enjoyable if read as a standalone as it is if read in the series order.",https://www.amazon.com/Enough-Falling-Rose-Book-2-ebook/dp/B073W26QZ7/ref=sr_1_1?dchild=1&keywords=Enough+Stephanie+Nicole+Norris&qid=1615775961&s=books&sr=1-1,Enough ,329
Stephanie Nicole Norris,Fever,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,https://www.awakenthegreatnesswithin.com/wp-content/uploads/2018/08/Nature-Quotes-1.jpg,Fever,330
Stephanie Nicole Norris,Give me a reason,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,https://www.awakenthegreatnesswithin.com/wp-content/uploads/2018/08/Nature-Quotes-1.jpg,Give me a reason ,331
Stephanie Nicole Norris,Her naughty,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,https://www.awakenthegreatnesswithin.com/wp-content/uploads/2018/08/Nature-Quotes-1.jpg,Her naughty ,332
Stephanie Nicole Norris,Mine,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,https://www.awakenthegreatnesswithin.com/wp-content/uploads/2018/08/Nature-Quotes-1.jpg,Mine,333
Stephanie Nicole Norris,No holds barred,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,https://www.awakenthegreatnesswithin.com/wp-content/uploads/2018/08/Nature-Quotes-1.jpg,No holds barred ,334
Stephanie Nicole Norris,Only if you dare,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,https://www.awakenthegreatnesswithin.com/wp-content/uploads/2018/08/Nature-Quotes-1.jpg,Only if you dare,335
Stephanie Nicole Norris,Safe with me,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,https://www.awakenthegreatnesswithin.com/wp-content/uploads/2018/08/Nature-Quotes-1.jpg,Safe with me ,336
Stephanie Nicole Norris,Tempted,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,https://www.awakenthegreatnesswithin.com/wp-content/uploads/2018/08/Nature-Quotes-1.jpg,Tempted,337
